Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
XI - Davao Region,Davao del Sur,SQUASH,1 KG,2021,March,36.88
XI - Davao Region,Davao del Sur,OKRA,1 KG,2021,March,
XI - Davao Region,Davao Occidental,CUCUMBER (PIPINO),1 KG,2021,March,
XI - Davao Region,Davao Occidental,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,58.06
XI - Davao Region,Davao Occidental,TOMATO,1 KG,2021,March,
XI - Davao Region,Davao Occidental,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,82.57
XI - Davao Region,Davao Occidental,CHAYOTE,1 KG,2021,March,
XI - Davao Region,Davao Occidental,COMMON GOURD (UPO),1 KG,2021,March,
XI - Davao Region,Davao Occidental,PATOLA,1 KG,2021,March,
XI - Davao Region,Davao Occidental,SQUASH,1 KG,2021,March,
XI - Davao Region,Davao Occidental,OKRA,1 KG,2021,March,
XI - Davao Region,Davao Oriental,CUCUMBER (PIPINO),1 KG,2021,March,42.66
XI - Davao Region,Davao Oriental,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,54.61
XI - Davao Region,Davao Oriental,TOMATO,1 KG,2021,March,45.18
XI - Davao Region,Davao Oriental,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,80.35
XI - Davao Region,Davao Oriental,CHAYOTE,1 KG,2021,March,
XI - Davao Region,Davao Oriental,COMMON GOURD (UPO),1 KG,2021,March,
XI - Davao Region,Davao Oriental,PATOLA,1 KG,2021,March,
XI - Davao Region,Davao Oriental,SQUASH,1 KG,2021,March,39.61
XI - Davao Region,Davao Oriental,OKRA,1 KG,2021,March,58.1
XI - Davao Region,City of Davao,CUCUMBER (PIPINO),1 KG,2021,March,41.8
XI - Davao Region,City of Davao,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,61.95
XI - Davao Region,City of Davao,TOMATO,1 KG,2021,March,94.3
XI - Davao Region,City of Davao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,81.94
XI - Davao Region,City of Davao,CHAYOTE,1 KG,2021,March,
XI - Davao Region,City of Davao,COMMON GOURD (UPO),1 KG,2021,March,39.03
XI - Davao Region,City of Davao,PATOLA,1 KG,2021,March,73.8
XI - Davao Region,City of Davao,SQUASH,1 KG,2021,March,49.77
XI - Davao Region,City of Davao,OKRA,1 KG,2021,March,58.06
XII - SOCCSKSARGEN,Cotabato (North Cotabato),CUCUMBER (PIPINO),1 KG,2021,March,39.76
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"EGGPLANT, LONG, PURPLE",1 KG,2021,March,58.13
XII - SOCCSKSARGEN,Cotabato (North Cotabato),TOMATO,1 KG,2021,March,45.0
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,84.47
XII - SOCCSKSARGEN,Cotabato (North Cotabato),CHAYOTE,1 KG,2021,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),COMMON GOURD (UPO),1 KG,2021,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),PATOLA,1 KG,2021,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),SQUASH,1 KG,2021,March,44.55
XII - SOCCSKSARGEN,Cotabato (North Cotabato),OKRA,1 KG,2021,March,
XII - SOCCSKSARGEN,Sarangani,CUCUMBER (PIPINO),1 KG,2021,March,
XII - SOCCSKSARGEN,Sarangani,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,56.25
XII - SOCCSKSARGEN,Sarangani,TOMATO,1 KG,2021,March,46.34
XII - SOCCSKSARGEN,Sarangani,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,68.58
XII - SOCCSKSARGEN,Sarangani,CHAYOTE,1 KG,2021,March,26.33
XII - SOCCSKSARGEN,Sarangani,COMMON GOURD (UPO),1 KG,2021,March,32.09
XII - SOCCSKSARGEN,Sarangani,PATOLA,1 KG,2021,March,
XII - SOCCSKSARGEN,Sarangani,SQUASH,1 KG,2021,March,29.09
XII - SOCCSKSARGEN,Sarangani,OKRA,1 KG,2021,March,59.46
XII - SOCCSKSARGEN,South Cotabato,CUCUMBER (PIPINO),1 KG,2021,March,45.81
XII - SOCCSKSARGEN,South Cotabato,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,64.04
XII - SOCCSKSARGEN,South Cotabato,TOMATO,1 KG,2021,March,25.82
XII - SOCCSKSARGEN,South Cotabato,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,73.49
XII - SOCCSKSARGEN,South Cotabato,CHAYOTE,1 KG,2021,March,21.32
XII - SOCCSKSARGEN,South Cotabato,COMMON GOURD (UPO),1 KG,2021,March,24.28
XII - SOCCSKSARGEN,South Cotabato,PATOLA,1 KG,2021,March,36.88
XII - SOCCSKSARGEN,South Cotabato,SQUASH,1 KG,2021,March,21.76
XII - SOCCSKSARGEN,South Cotabato,OKRA,1 KG,2021,March,46.45
XII - SOCCSKSARGEN,Sultan Kudarat,CUCUMBER (PIPINO),1 KG,2021,March,37.72
XII - SOCCSKSARGEN,Sultan Kudarat,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,55.8
XII - SOCCSKSARGEN,Sultan Kudarat,TOMATO,1 KG,2021,March,28.31
XII - SOCCSKSARGEN,Sultan Kudarat,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,54.37
XII - SOCCSKSARGEN,Sultan Kudarat,CHAYOTE,1 KG,2021,March,24.29
XII - SOCCSKSARGEN,Sultan Kudarat,COMMON GOURD (UPO),1 KG,2021,March,28.27
XII - SOCCSKSARGEN,Sultan Kudarat,PATOLA,1 KG,2021,March,47.5
XII - SOCCSKSARGEN,Sultan Kudarat,SQUASH,1 KG,2021,March,28.75
XII - SOCCSKSARGEN,Sultan Kudarat,OKRA,1 KG,2021,March,46.25
XII - SOCCSKSARGEN,City of General Santos,CUCUMBER (PIPINO),1 KG,2021,March,42.18
XII - SOCCSKSARGEN,City of General Santos,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,70.51
XII - SOCCSKSARGEN,City of General Santos,TOMATO,1 KG,2021,March,28.77
XII - SOCCSKSARGEN,City of General Santos,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,74.14
XII - SOCCSKSARGEN,City of General Santos,CHAYOTE,1 KG,2021,March,19.5
XII - SOCCSKSARGEN,City of General Santos,COMMON GOURD (UPO),1 KG,2021,March,33.55
XII - SOCCSKSARGEN,City of General Santos,PATOLA,1 KG,2021,March,
XII - SOCCSKSARGEN,City of General Santos,SQUASH,1 KG,2021,March,25.1
XII - SOCCSKSARGEN,City of General Santos,OKRA,1 KG,2021,March,62.25
XIII - Caraga,Agusan del Norte,CUCUMBER (PIPINO),1 KG,2021,March,53.17
XIII - Caraga,Agusan del Norte,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,65.7
XIII - Caraga,Agusan del Norte,TOMATO,1 KG,2021,March,52.5
XIII - Caraga,Agusan del Norte,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,87.5
XIII - Caraga,Agusan del Norte,CHAYOTE,1 KG,2021,March,23.75
XIII - Caraga,Agusan del Norte,COMMON GOURD (UPO),1 KG,2021,March,24.58
XIII - Caraga,Agusan del Norte,PATOLA,1 KG,2021,March,
XIII - Caraga,Agusan del Norte,SQUASH,1 KG,2021,March,30.45
XIII - Caraga,Agusan del Norte,OKRA,1 KG,2021,March,
XIII - Caraga,Agusan del Sur,CUCUMBER (PIPINO),1 KG,2021,March,48.13
XIII - Caraga,Agusan del Sur,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,73.75
XIII - Caraga,Agusan del Sur,TOMATO,1 KG,2021,March,47.5
XIII - Caraga,Agusan del Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,90.89
XIII - Caraga,Agusan del Sur,CHAYOTE,1 KG,2021,March,19.38
XIII - Caraga,Agusan del Sur,COMMON GOURD (UPO),1 KG,2021,March,41.88
XIII - Caraga,Agusan del Sur,PATOLA,1 KG,2021,March,68.75
XIII - Caraga,Agusan del Sur,SQUASH,1 KG,2021,March,54.26
XIII - Caraga,Agusan del Sur,OKRA,1 KG,2021,March,60.34
XIII - Caraga,Dinagat Islands,CUCUMBER (PIPINO),1 KG,2021,March,59.35
XIII - Caraga,Dinagat Islands,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,88.12
XIII - Caraga,Dinagat Islands,TOMATO,1 KG,2021,March,84.07
XIII - Caraga,Dinagat Islands,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,112.02
XIII - Caraga,Dinagat Islands,CHAYOTE,1 KG,2021,March,33.99
XIII - Caraga,Dinagat Islands,COMMON GOURD (UPO),1 KG,2021,March,
XIII - Caraga,Dinagat Islands,PATOLA,1 KG,2021,March,
XIII - Caraga,Dinagat Islands,SQUASH,1 KG,2021,March,57.09
XIII - Caraga,Dinagat Islands,OKRA,1 KG,2021,March,
XIII - Caraga,Surigao del Norte,CUCUMBER (PIPINO),1 KG,2021,March,62.5
XIII - Caraga,Surigao del Norte,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,90.0
XIII - Caraga,Surigao del Norte,TOMATO,1 KG,2021,March,68.75
XIII - Caraga,Surigao del Norte,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,107.5
XIII - Caraga,Surigao del Norte,CHAYOTE,1 KG,2021,March,28.0
XIII - Caraga,Surigao del Norte,COMMON GOURD (UPO),1 KG,2021,March,
XIII - Caraga,Surigao del Norte,PATOLA,1 KG,2021,March,
XIII - Caraga,Surigao del Norte,SQUASH,1 KG,2021,March,50.0
XIII - Caraga,Surigao del Norte,OKRA,1 KG,2021,March,
XIII - Caraga,Surigao del Sur,CUCUMBER (PIPINO),1 KG,2021,March,43.75
XIII - Caraga,Surigao del Sur,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,69.99
XIII - Caraga,Surigao del Sur,TOMATO,1 KG,2021,March,50.2
XIII - Caraga,Surigao del Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,85.0
XIII - Caraga,Surigao del Sur,CHAYOTE,1 KG,2021,March,
XIII - Caraga,Surigao del Sur,COMMON GOURD (UPO),1 KG,2021,March,
XIII - Caraga,Surigao del Sur,PATOLA,1 KG,2021,March,58.75
XIII - Caraga,Surigao del Sur,SQUASH,1 KG,2021,March,45.44
XIII - Caraga,Surigao del Sur,OKRA,1 KG,2021,March,64.38
XIII - Caraga,City of Butuan,CUCUMBER (PIPINO),1 KG,2021,March,48.19
XIII - Caraga,City of Butuan,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,83.86
XIII - Caraga,City of Butuan,TOMATO,1 KG,2021,March,73.5
XIII - Caraga,City of Butuan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,122.3
XIII - Caraga,City of Butuan,CHAYOTE,1 KG,2021,March,28.16
XIII - Caraga,City of Butuan,COMMON GOURD (UPO),1 KG,2021,March,
XIII - Caraga,City of Butuan,PATOLA,1 KG,2021,March,
XIII - Caraga,City of Butuan,SQUASH,1 KG,2021,March,35.73
XIII - Caraga,City of Butuan,OKRA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CUCUMBER (PIPINO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,79.95
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,TOMATO,1 KG,2021,March,94.45
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,90.42
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CHAYOTE,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,COMMON GOURD (UPO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,PATOLA,1 KG,2021,March,31.79
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,SQUASH,1 KG,2021,March,25.97
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,OKRA,1 KG,2021,March,57.03
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CUCUMBER (PIPINO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,94.8
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,TOMATO,1 KG,2021,March,99.26
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,93.41
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CHAYOTE,1 KG,2021,March,23.55
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,COMMON GOURD (UPO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,PATOLA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,SQUASH,1 KG,2021,March,38.46
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,OKRA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CUCUMBER (PIPINO),1 KG,2021,March,31.67
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,45.02
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,TOMATO,1 KG,2021,March,47.62
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,59.57
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CHAYOTE,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,COMMON GOURD (UPO),1 KG,2021,March,31.18
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,PATOLA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,SQUASH,1 KG,2021,March,30.89
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,OKRA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CUCUMBER (PIPINO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,40.17
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,TOMATO,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,96.52
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CHAYOTE,1 KG,2021,March,36.12
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,COMMON GOURD (UPO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,PATOLA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,SQUASH,1 KG,2021,March,18.32
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,OKRA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CUCUMBER (PIPINO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,49.36
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,TOMATO,1 KG,2021,March,29.85
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,66.18
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CHAYOTE,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,COMMON GOURD (UPO),1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,PATOLA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,SQUASH,1 KG,2021,March,33.82
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,OKRA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CUCUMBER (PIPINO),1 KG,2021,March,42.07
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"EGGPLANT, LONG, PURPLE",1 KG,2021,March,59.26
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,TOMATO,1 KG,2021,March,46.29
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,March,79.96
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CHAYOTE,1 KG,2021,March,31.8
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,COMMON GOURD (UPO),1 KG,2021,March,35.63
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,PATOLA,1 KG,2021,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,SQUASH,1 KG,2021,March,26.34
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,OKRA,1 KG,2021,March,
CAR - Cordillera Administrative Region,Abra,CUCUMBER (PIPINO),1 KG,2021,April,63.33
CAR - Cordillera Administrative Region,Abra,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,57.5
CAR - Cordillera Administrative Region,Abra,TOMATO,1 KG,2021,April,29.44
CAR - Cordillera Administrative Region,Abra,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,62.5
CAR - Cordillera Administrative Region,Abra,CHAYOTE,1 KG,2021,April,
CAR - Cordillera Administrative Region,Abra,COMMON GOURD (UPO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Abra,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Abra,SQUASH,1 KG,2021,April,
CAR - Cordillera Administrative Region,Abra,OKRA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Apayao,CUCUMBER (PIPINO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Apayao,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,64.64
CAR - Cordillera Administrative Region,Apayao,TOMATO,1 KG,2021,April,42.5
CAR - Cordillera Administrative Region,Apayao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,65.42
CAR - Cordillera Administrative Region,Apayao,CHAYOTE,1 KG,2021,April,
CAR - Cordillera Administrative Region,Apayao,COMMON GOURD (UPO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Apayao,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Apayao,SQUASH,1 KG,2021,April,40.41
CAR - Cordillera Administrative Region,Apayao,OKRA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Benguet,CUCUMBER (PIPINO),1 KG,2021,April,34.64
CAR - Cordillera Administrative Region,Benguet,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,60.55
CAR - Cordillera Administrative Region,Benguet,TOMATO,1 KG,2021,April,28.13
CAR - Cordillera Administrative Region,Benguet,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,60.61
CAR - Cordillera Administrative Region,Benguet,CHAYOTE,1 KG,2021,April,15.0
CAR - Cordillera Administrative Region,Benguet,COMMON GOURD (UPO),1 KG,2021,April,38.75
CAR - Cordillera Administrative Region,Benguet,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Benguet,SQUASH,1 KG,2021,April,33.13
CAR - Cordillera Administrative Region,Benguet,OKRA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Ifugao,CUCUMBER (PIPINO),1 KG,2021,April,37.14
CAR - Cordillera Administrative Region,Ifugao,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,61.43
CAR - Cordillera Administrative Region,Ifugao,TOMATO,1 KG,2021,April,21.43
CAR - Cordillera Administrative Region,Ifugao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,71.43
CAR - Cordillera Administrative Region,Ifugao,CHAYOTE,1 KG,2021,April,37.14
CAR - Cordillera Administrative Region,Ifugao,COMMON GOURD (UPO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Ifugao,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Ifugao,SQUASH,1 KG,2021,April,25.2
CAR - Cordillera Administrative Region,Ifugao,OKRA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Kalinga,CUCUMBER (PIPINO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Kalinga,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,56.41
CAR - Cordillera Administrative Region,Kalinga,TOMATO,1 KG,2021,April,21.88
CAR - Cordillera Administrative Region,Kalinga,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,46.25
CAR - Cordillera Administrative Region,Kalinga,CHAYOTE,1 KG,2021,April,20.63
CAR - Cordillera Administrative Region,Kalinga,COMMON GOURD (UPO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Kalinga,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Kalinga,SQUASH,1 KG,2021,April,25.63
CAR - Cordillera Administrative Region,Kalinga,OKRA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Mountain Province,CUCUMBER (PIPINO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Mountain Province,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,62.5
CAR - Cordillera Administrative Region,Mountain Province,TOMATO,1 KG,2021,April,31.25
CAR - Cordillera Administrative Region,Mountain Province,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,110.63
CAR - Cordillera Administrative Region,Mountain Province,CHAYOTE,1 KG,2021,April,
CAR - Cordillera Administrative Region,Mountain Province,COMMON GOURD (UPO),1 KG,2021,April,
CAR - Cordillera Administrative Region,Mountain Province,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,Mountain Province,SQUASH,1 KG,2021,April,56.88
CAR - Cordillera Administrative Region,Mountain Province,OKRA,1 KG,2021,April,
CAR - Cordillera Administrative Region,City of Baguio,CUCUMBER (PIPINO),1 KG,2021,April,55.42
CAR - Cordillera Administrative Region,City of Baguio,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,43.74
CAR - Cordillera Administrative Region,City of Baguio,TOMATO,1 KG,2021,April,47.89
CAR - Cordillera Administrative Region,City of Baguio,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,47.19
CAR - Cordillera Administrative Region,City of Baguio,CHAYOTE,1 KG,2021,April,17.19
CAR - Cordillera Administrative Region,City of Baguio,COMMON GOURD (UPO),1 KG,2021,April,33.43
CAR - Cordillera Administrative Region,City of Baguio,PATOLA,1 KG,2021,April,
CAR - Cordillera Administrative Region,City of Baguio,SQUASH,1 KG,2021,April,25.15
CAR - Cordillera Administrative Region,City of Baguio,OKRA,1 KG,2021,April,
I - Ilocos Region,Ilocos Norte,CUCUMBER (PIPINO),1 KG,2021,April,50.09
I - Ilocos Region,Ilocos Norte,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,47.53
I - Ilocos Region,Ilocos Norte,TOMATO,1 KG,2021,April,20.63
I - Ilocos Region,Ilocos Norte,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,
I - Ilocos Region,Ilocos Norte,CHAYOTE,1 KG,2021,April,
I - Ilocos Region,Ilocos Norte,COMMON GOURD (UPO),1 KG,2021,April,
I - Ilocos Region,Ilocos Norte,PATOLA,1 KG,2021,April,
I - Ilocos Region,Ilocos Norte,SQUASH,1 KG,2021,April,33.26
I - Ilocos Region,Ilocos Norte,OKRA,1 KG,2021,April,
I - Ilocos Region,Ilocos Sur,CUCUMBER (PIPINO),1 KG,2021,April,
I - Ilocos Region,Ilocos Sur,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,48.75
I - Ilocos Region,Ilocos Sur,TOMATO,1 KG,2021,April,28.13
I - Ilocos Region,Ilocos Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,60.43
I - Ilocos Region,Ilocos Sur,CHAYOTE,1 KG,2021,April,
I - Ilocos Region,Ilocos Sur,COMMON GOURD (UPO),1 KG,2021,April,
I - Ilocos Region,Ilocos Sur,PATOLA,1 KG,2021,April,51.14
I - Ilocos Region,Ilocos Sur,SQUASH,1 KG,2021,April,42.5
I - Ilocos Region,Ilocos Sur,OKRA,1 KG,2021,April,43.13
I - Ilocos Region,La Union,CUCUMBER (PIPINO),1 KG,2021,April,62.45
I - Ilocos Region,La Union,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,49.13
I - Ilocos Region,La Union,TOMATO,1 KG,2021,April,17.39
I - Ilocos Region,La Union,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,
I - Ilocos Region,La Union,CHAYOTE,1 KG,2021,April,26.25
I - Ilocos Region,La Union,COMMON GOURD (UPO),1 KG,2021,April,
I - Ilocos Region,La Union,PATOLA,1 KG,2021,April,
I - Ilocos Region,La Union,SQUASH,1 KG,2021,April,
I - Ilocos Region,La Union,OKRA,1 KG,2021,April,
I - Ilocos Region,Pangasinan,CUCUMBER (PIPINO),1 KG,2021,April,48.2
I - Ilocos Region,Pangasinan,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,57.5
I - Ilocos Region,Pangasinan,TOMATO,1 KG,2021,April,26.54
I - Ilocos Region,Pangasinan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,52.36
I - Ilocos Region,Pangasinan,CHAYOTE,1 KG,2021,April,16.53
I - Ilocos Region,Pangasinan,COMMON GOURD (UPO),1 KG,2021,April,
I - Ilocos Region,Pangasinan,PATOLA,1 KG,2021,April,32.56
I - Ilocos Region,Pangasinan,SQUASH,1 KG,2021,April,56.7
I - Ilocos Region,Pangasinan,OKRA,1 KG,2021,April,
II - Cagayan Valley,Batanes,CUCUMBER (PIPINO),1 KG,2021,April,
II - Cagayan Valley,Batanes,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,98.51
II - Cagayan Valley,Batanes,TOMATO,1 KG,2021,April,70.0
II - Cagayan Valley,Batanes,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,149.1
II - Cagayan Valley,Batanes,CHAYOTE,1 KG,2021,April,
II - Cagayan Valley,Batanes,COMMON GOURD (UPO),1 KG,2021,April,52.54
II - Cagayan Valley,Batanes,PATOLA,1 KG,2021,April,
II - Cagayan Valley,Batanes,SQUASH,1 KG,2021,April,76.85
II - Cagayan Valley,Batanes,OKRA,1 KG,2021,April,53.69
II - Cagayan Valley,Cagayan,CUCUMBER (PIPINO),1 KG,2021,April,54.43
II - Cagayan Valley,Cagayan,"EGGPLANT, LONG, PURPLE",1 KG,2021,April,46.55
II - Cagayan Valley,Cagayan,TOMATO,1 KG,2021,April,23.34
II - Cagayan Valley,Cagayan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2021,April,49.15
II - Cagayan Valley,Cagayan,CHAYOTE,1 KG,2021,April,31.84
II - Cagayan Valley,Cagayan,COMMON GOURD (UPO),1 KG,2021,April,
II - Cagayan Valley,Cagayan,PATOLA,1 KG,2021,April,
