Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
CAR - Cordillera Administrative Region,City of Baguio,ALUGBATI,1 KG,2024,March,
CAR - Cordillera Administrative Region,City of Baguio,KANGKONG,1 KG,2024,March,
CAR - Cordillera Administrative Region,City of Baguio,MALUNGGAY,1 KG,2024,March,
CAR - Cordillera Administrative Region,City of Baguio,"PECHAY, NATIVE",1 KG,2024,March,
I - Ilocos Region,Ilocos Norte,CABBAGE,1 KG,2024,March,35.63
I - Ilocos Region,Ilocos Norte,ALUGBATI,1 KG,2024,March,
I - Ilocos Region,Ilocos Norte,KANGKONG,1 KG,2024,March,
I - Ilocos Region,Ilocos Norte,MALUNGGAY,1 KG,2024,March,
I - Ilocos Region,Ilocos Norte,"PECHAY, NATIVE",1 KG,2024,March,
I - Ilocos Region,Ilocos Sur,CABBAGE,1 KG,2024,March,43.75
I - Ilocos Region,Ilocos Sur,ALUGBATI,1 KG,2024,March,
I - Ilocos Region,Ilocos Sur,KANGKONG,1 KG,2024,March,
I - Ilocos Region,Ilocos Sur,MALUNGGAY,1 KG,2024,March,
I - Ilocos Region,Ilocos Sur,"PECHAY, NATIVE",1 KG,2024,March,
I - Ilocos Region,La Union,CABBAGE,1 KG,2024,March,42.5
I - Ilocos Region,La Union,ALUGBATI,1 KG,2024,March,
I - Ilocos Region,La Union,KANGKONG,1 KG,2024,March,
I - Ilocos Region,La Union,MALUNGGAY,1 KG,2024,March,
I - Ilocos Region,La Union,"PECHAY, NATIVE",1 KG,2024,March,
I - Ilocos Region,Pangasinan,CABBAGE,1 KG,2024,March,46.88
I - Ilocos Region,Pangasinan,ALUGBATI,1 KG,2024,March,
I - Ilocos Region,Pangasinan,KANGKONG,1 KG,2024,March,
I - Ilocos Region,Pangasinan,MALUNGGAY,1 KG,2024,March,
I - Ilocos Region,Pangasinan,"PECHAY, NATIVE",1 KG,2024,March,44.38
II - Cagayan Valley,Batanes,CABBAGE,1 KG,2024,March,71.25
II - Cagayan Valley,Batanes,ALUGBATI,1 KG,2024,March,
II - Cagayan Valley,Batanes,KANGKONG,1 KG,2024,March,
II - Cagayan Valley,Batanes,MALUNGGAY,1 KG,2024,March,
II - Cagayan Valley,Batanes,"PECHAY, NATIVE",1 KG,2024,March,
II - Cagayan Valley,Cagayan,CABBAGE,1 KG,2024,March,32.25
II - Cagayan Valley,Cagayan,ALUGBATI,1 KG,2024,March,
II - Cagayan Valley,Cagayan,KANGKONG,1 KG,2024,March,
II - Cagayan Valley,Cagayan,MALUNGGAY,1 KG,2024,March,
II - Cagayan Valley,Cagayan,"PECHAY, NATIVE",1 KG,2024,March,
II - Cagayan Valley,Isabela,CABBAGE,1 KG,2024,March,50.0
II - Cagayan Valley,Isabela,ALUGBATI,1 KG,2024,March,
II - Cagayan Valley,Isabela,KANGKONG,1 KG,2024,March,
II - Cagayan Valley,Isabela,MALUNGGAY,1 KG,2024,March,
II - Cagayan Valley,Isabela,"PECHAY, NATIVE",1 KG,2024,March,
II - Cagayan Valley,Nueva Vizcaya,CABBAGE,1 KG,2024,March,38.13
II - Cagayan Valley,Nueva Vizcaya,ALUGBATI,1 KG,2024,March,
II - Cagayan Valley,Nueva Vizcaya,KANGKONG,1 KG,2024,March,
II - Cagayan Valley,Nueva Vizcaya,MALUNGGAY,1 KG,2024,March,
II - Cagayan Valley,Nueva Vizcaya,"PECHAY, NATIVE",1 KG,2024,March,
II - Cagayan Valley,Quirino,CABBAGE,1 KG,2024,March,
II - Cagayan Valley,Quirino,ALUGBATI,1 KG,2024,March,
II - Cagayan Valley,Quirino,KANGKONG,1 KG,2024,March,
II - Cagayan Valley,Quirino,MALUNGGAY,1 KG,2024,March,
II - Cagayan Valley,Quirino,"PECHAY, NATIVE",1 KG,2024,March,63.75
III - Central Luzon,Aurora,CABBAGE,1 KG,2024,March,55.0
III - Central Luzon,Aurora,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Aurora,KANGKONG,1 KG,2024,March,
III - Central Luzon,Aurora,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Aurora,"PECHAY, NATIVE",1 KG,2024,March,
III - Central Luzon,Bataan,CABBAGE,1 KG,2024,March,97.75
III - Central Luzon,Bataan,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Bataan,KANGKONG,1 KG,2024,March,
III - Central Luzon,Bataan,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Bataan,"PECHAY, NATIVE",1 KG,2024,March,
III - Central Luzon,Bulacan,CABBAGE,1 KG,2024,March,58.38
III - Central Luzon,Bulacan,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Bulacan,KANGKONG,1 KG,2024,March,
III - Central Luzon,Bulacan,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Bulacan,"PECHAY, NATIVE",1 KG,2024,March,61.88
III - Central Luzon,Nueva Ecija,CABBAGE,1 KG,2024,March,46.25
III - Central Luzon,Nueva Ecija,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Nueva Ecija,KANGKONG,1 KG,2024,March,
III - Central Luzon,Nueva Ecija,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Nueva Ecija,"PECHAY, NATIVE",1 KG,2024,March,50.0
III - Central Luzon,Pampanga,CABBAGE,1 KG,2024,March,
III - Central Luzon,Pampanga,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Pampanga,KANGKONG,1 KG,2024,March,
III - Central Luzon,Pampanga,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Pampanga,"PECHAY, NATIVE",1 KG,2024,March,49.75
III - Central Luzon,Tarlac,CABBAGE,1 KG,2024,March,65.0
III - Central Luzon,Tarlac,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Tarlac,KANGKONG,1 KG,2024,March,
III - Central Luzon,Tarlac,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Tarlac,"PECHAY, NATIVE",1 KG,2024,March,100.73
III - Central Luzon,Zambales,CABBAGE,1 KG,2024,March,77.0
III - Central Luzon,Zambales,ALUGBATI,1 KG,2024,March,
III - Central Luzon,Zambales,KANGKONG,1 KG,2024,March,
III - Central Luzon,Zambales,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,Zambales,"PECHAY, NATIVE",1 KG,2024,March,115.38
III - Central Luzon,City of Angeles,CABBAGE,1 KG,2024,March,
III - Central Luzon,City of Angeles,ALUGBATI,1 KG,2024,March,
III - Central Luzon,City of Angeles,KANGKONG,1 KG,2024,March,
III - Central Luzon,City of Angeles,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,City of Angeles,"PECHAY, NATIVE",1 KG,2024,March,52.92
III - Central Luzon,City of Olongapo,CABBAGE,1 KG,2024,March,67.83
III - Central Luzon,City of Olongapo,ALUGBATI,1 KG,2024,March,
III - Central Luzon,City of Olongapo,KANGKONG,1 KG,2024,March,
III - Central Luzon,City of Olongapo,MALUNGGAY,1 KG,2024,March,
III - Central Luzon,City of Olongapo,"PECHAY, NATIVE",1 KG,2024,March,104.67
IV-A - CALABARZON,Batangas,CABBAGE,1 KG,2024,March,78.75
IV-A - CALABARZON,Batangas,ALUGBATI,1 KG,2024,March,
IV-A - CALABARZON,Batangas,KANGKONG,1 KG,2024,March,
IV-A - CALABARZON,Batangas,MALUNGGAY,1 KG,2024,March,
IV-A - CALABARZON,Batangas,"PECHAY, NATIVE",1 KG,2024,March,92.5
IV-A - CALABARZON,Cavite,CABBAGE,1 KG,2024,March,68.75
IV-A - CALABARZON,Cavite,ALUGBATI,1 KG,2024,March,
IV-A - CALABARZON,Cavite,KANGKONG,1 KG,2024,March,
IV-A - CALABARZON,Cavite,MALUNGGAY,1 KG,2024,March,
IV-A - CALABARZON,Cavite,"PECHAY, NATIVE",1 KG,2024,March,59.38
IV-A - CALABARZON,Laguna,CABBAGE,1 KG,2024,March,56.13
IV-A - CALABARZON,Laguna,ALUGBATI,1 KG,2024,March,
IV-A - CALABARZON,Laguna,KANGKONG,1 KG,2024,March,
IV-A - CALABARZON,Laguna,MALUNGGAY,1 KG,2024,March,
IV-A - CALABARZON,Laguna,"PECHAY, NATIVE",1 KG,2024,March,80.5
IV-A - CALABARZON,Quezon,CABBAGE,1 KG,2024,March,73.75
IV-A - CALABARZON,Quezon,ALUGBATI,1 KG,2024,March,
IV-A - CALABARZON,Quezon,KANGKONG,1 KG,2024,March,
IV-A - CALABARZON,Quezon,MALUNGGAY,1 KG,2024,March,
IV-A - CALABARZON,Quezon,"PECHAY, NATIVE",1 KG,2024,March,68.75
IV-A - CALABARZON,Rizal,CABBAGE,1 KG,2024,March,63.13
IV-A - CALABARZON,Rizal,ALUGBATI,1 KG,2024,March,
IV-A - CALABARZON,Rizal,KANGKONG,1 KG,2024,March,
IV-A - CALABARZON,Rizal,MALUNGGAY,1 KG,2024,March,
IV-A - CALABARZON,Rizal,"PECHAY, NATIVE",1 KG,2024,March,65.25
IV-A - CALABARZON,City of Lucena,CABBAGE,1 KG,2024,March,65.0
IV-A - CALABARZON,City of Lucena,ALUGBATI,1 KG,2024,March,
IV-A - CALABARZON,City of Lucena,KANGKONG,1 KG,2024,March,
IV-A - CALABARZON,City of Lucena,MALUNGGAY,1 KG,2024,March,
IV-A - CALABARZON,City of Lucena,"PECHAY, NATIVE",1 KG,2024,March,74.0
MIMAROPA Region,Marinduque,CABBAGE,1 KG,2024,March,76.67
MIMAROPA Region,Marinduque,ALUGBATI,1 KG,2024,March,
MIMAROPA Region,Marinduque,KANGKONG,1 KG,2024,March,
MIMAROPA Region,Marinduque,MALUNGGAY,1 KG,2024,March,
MIMAROPA Region,Marinduque,"PECHAY, NATIVE",1 KG,2024,March,
MIMAROPA Region,Occidental Mindoro,CABBAGE,1 KG,2024,March,79.38
MIMAROPA Region,Occidental Mindoro,ALUGBATI,1 KG,2024,March,
MIMAROPA Region,Occidental Mindoro,KANGKONG,1 KG,2024,March,
MIMAROPA Region,Occidental Mindoro,MALUNGGAY,1 KG,2024,March,
MIMAROPA Region,Occidental Mindoro,"PECHAY, NATIVE",1 KG,2024,March,
MIMAROPA Region,Oriental Mindoro,CABBAGE,1 KG,2024,March,91.25
MIMAROPA Region,Oriental Mindoro,ALUGBATI,1 KG,2024,March,
MIMAROPA Region,Oriental Mindoro,KANGKONG,1 KG,2024,March,
MIMAROPA Region,Oriental Mindoro,MALUNGGAY,1 KG,2024,March,
MIMAROPA Region,Oriental Mindoro,"PECHAY, NATIVE",1 KG,2024,March,
MIMAROPA Region,Palawan,CABBAGE,1 KG,2024,March,108.75
MIMAROPA Region,Palawan,ALUGBATI,1 KG,2024,March,
MIMAROPA Region,Palawan,KANGKONG,1 KG,2024,March,
MIMAROPA Region,Palawan,MALUNGGAY,1 KG,2024,March,
MIMAROPA Region,Palawan,"PECHAY, NATIVE",1 KG,2024,March,
MIMAROPA Region,Romblon,CABBAGE,1 KG,2024,March,122.5
MIMAROPA Region,Romblon,ALUGBATI,1 KG,2024,March,
MIMAROPA Region,Romblon,KANGKONG,1 KG,2024,March,
MIMAROPA Region,Romblon,MALUNGGAY,1 KG,2024,March,
MIMAROPA Region,Romblon,"PECHAY, NATIVE",1 KG,2024,March,
MIMAROPA Region,City of Puerto Princesa,CABBAGE,1 KG,2024,March,127.0
MIMAROPA Region,City of Puerto Princesa,ALUGBATI,1 KG,2024,March,
MIMAROPA Region,City of Puerto Princesa,KANGKONG,1 KG,2024,March,
MIMAROPA Region,City of Puerto Princesa,MALUNGGAY,1 KG,2024,March,
MIMAROPA Region,City of Puerto Princesa,"PECHAY, NATIVE",1 KG,2024,March,
V - Bicol Region,Albay,CABBAGE,1 KG,2024,March,76.63
V - Bicol Region,Albay,ALUGBATI,1 KG,2024,March,
V - Bicol Region,Albay,KANGKONG,1 KG,2024,March,
V - Bicol Region,Albay,MALUNGGAY,1 KG,2024,March,
V - Bicol Region,Albay,"PECHAY, NATIVE",1 KG,2024,March,
V - Bicol Region,Camarines Norte,CABBAGE,1 KG,2024,March,117.5
V - Bicol Region,Camarines Norte,ALUGBATI,1 KG,2024,March,
V - Bicol Region,Camarines Norte,KANGKONG,1 KG,2024,March,37.0
V - Bicol Region,Camarines Norte,MALUNGGAY,1 KG,2024,March,
V - Bicol Region,Camarines Norte,"PECHAY, NATIVE",1 KG,2024,March,95.71
V - Bicol Region,Camarines Sur,CABBAGE,1 KG,2024,March,
V - Bicol Region,Camarines Sur,ALUGBATI,1 KG,2024,March,
V - Bicol Region,Camarines Sur,KANGKONG,1 KG,2024,March,
V - Bicol Region,Camarines Sur,MALUNGGAY,1 KG,2024,March,
V - Bicol Region,Camarines Sur,"PECHAY, NATIVE",1 KG,2024,March,93.13
V - Bicol Region,Catanduanes,CABBAGE,1 KG,2024,March,65.63
V - Bicol Region,Catanduanes,ALUGBATI,1 KG,2024,March,
V - Bicol Region,Catanduanes,KANGKONG,1 KG,2024,March,
V - Bicol Region,Catanduanes,MALUNGGAY,1 KG,2024,March,
V - Bicol Region,Catanduanes,"PECHAY, NATIVE",1 KG,2024,March,
V - Bicol Region,Masbate,CABBAGE,1 KG,2024,March,116.25
V - Bicol Region,Masbate,ALUGBATI,1 KG,2024,March,
V - Bicol Region,Masbate,KANGKONG,1 KG,2024,March,
V - Bicol Region,Masbate,MALUNGGAY,1 KG,2024,March,
V - Bicol Region,Masbate,"PECHAY, NATIVE",1 KG,2024,March,
V - Bicol Region,Sorsogon,CABBAGE,1 KG,2024,March,88.75
V - Bicol Region,Sorsogon,ALUGBATI,1 KG,2024,March,
V - Bicol Region,Sorsogon,KANGKONG,1 KG,2024,March,
V - Bicol Region,Sorsogon,MALUNGGAY,1 KG,2024,March,
V - Bicol Region,Sorsogon,"PECHAY, NATIVE",1 KG,2024,March,
VI - Western Visayas,Aklan,CABBAGE,1 KG,2024,March,
VI - Western Visayas,Aklan,ALUGBATI,1 KG,2024,March,
VI - Western Visayas,Aklan,KANGKONG,1 KG,2024,March,
VI - Western Visayas,Aklan,MALUNGGAY,1 KG,2024,March,
VI - Western Visayas,Aklan,"PECHAY, NATIVE",1 KG,2024,March,
VI - Western Visayas,Antique,CABBAGE,1 KG,2024,March,
VI - Western Visayas,Antique,ALUGBATI,1 KG,2024,March,
VI - Western Visayas,Antique,KANGKONG,1 KG,2024,March,
VI - Western Visayas,Antique,MALUNGGAY,1 KG,2024,March,
VI - Western Visayas,Antique,"PECHAY, NATIVE",1 KG,2024,March,
VI - Western Visayas,Capiz,CABBAGE,1 KG,2024,March,120.0
VI - Western Visayas,Capiz,ALUGBATI,1 KG,2024,March,
VI - Western Visayas,Capiz,KANGKONG,1 KG,2024,March,
VI - Western Visayas,Capiz,MALUNGGAY,1 KG,2024,March,
VI - Western Visayas,Capiz,"PECHAY, NATIVE",1 KG,2024,March,
VI - Western Visayas,Guimaras,CABBAGE,1 KG,2024,March,86.67
VI - Western Visayas,Guimaras,ALUGBATI,1 KG,2024,March,
VI - Western Visayas,Guimaras,KANGKONG,1 KG,2024,March,39.17
VI - Western Visayas,Guimaras,MALUNGGAY,1 KG,2024,March,
VI - Western Visayas,Guimaras,"PECHAY, NATIVE",1 KG,2024,March,80.83
VI - Western Visayas,Iloilo,CABBAGE,1 KG,2024,March,
VI - Western Visayas,Iloilo,ALUGBATI,1 KG,2024,March,
VI - Western Visayas,Iloilo,KANGKONG,1 KG,2024,March,
VI - Western Visayas,Iloilo,MALUNGGAY,1 KG,2024,March,
VI - Western Visayas,Iloilo,"PECHAY, NATIVE",1 KG,2024,March,
VI - Western Visayas,City of Iloilo,CABBAGE,1 KG,2024,March,
VI - Western Visayas,City of Iloilo,ALUGBATI,1 KG,2024,March,
VI - Western Visayas,City of Iloilo,KANGKONG,1 KG,2024,March,
VI - Western Visayas,City of Iloilo,MALUNGGAY,1 KG,2024,March,
VI - Western Visayas,City of Iloilo,"PECHAY, NATIVE",1 KG,2024,March,
Negros Island Region (NIR),Negros Occidental,CABBAGE,1 KG,2024,March,
Negros Island Region (NIR),Negros Occidental,ALUGBATI,1 KG,2024,March,
Negros Island Region (NIR),Negros Occidental,KANGKONG,1 KG,2024,March,
Negros Island Region (NIR),Negros Occidental,MALUNGGAY,1 KG,2024,March,
Negros Island Region (NIR),Negros Occidental,"PECHAY, NATIVE",1 KG,2024,March,
Negros Island Region (NIR),Negros Oriental,CABBAGE,1 KG,2024,March,55.63
Negros Island Region (NIR),Negros Oriental,ALUGBATI,1 KG,2024,March,
Negros Island Region (NIR),Negros Oriental,KANGKONG,1 KG,2024,March,
Negros Island Region (NIR),Negros Oriental,MALUNGGAY,1 KG,2024,March,
Negros Island Region (NIR),Negros Oriental,"PECHAY, NATIVE",1 KG,2024,March,
Negros Island Region (NIR),Siquijor,CABBAGE,1 KG,2024,March,91.25
Negros Island Region (NIR),Siquijor,ALUGBATI,1 KG,2024,March,
Negros Island Region (NIR),Siquijor,KANGKONG,1 KG,2024,March,
Negros Island Region (NIR),Siquijor,MALUNGGAY,1 KG,2024,March,
Negros Island Region (NIR),Siquijor,"PECHAY, NATIVE",1 KG,2024,March,
Negros Island Region (NIR),City of Bacolod,CABBAGE,1 KG,2024,March,
Negros Island Region (NIR),City of Bacolod,ALUGBATI,1 KG,2024,March,
Negros Island Region (NIR),City of Bacolod,KANGKONG,1 KG,2024,March,
Negros Island Region (NIR),City of Bacolod,MALUNGGAY,1 KG,2024,March,
Negros Island Region (NIR),City of Bacolod,"PECHAY, NATIVE",1 KG,2024,March,
VII - Central Visayas,Bohol,CABBAGE,1 KG,2024,March,73.75
VII - Central Visayas,Bohol,ALUGBATI,1 KG,2024,March,
VII - Central Visayas,Bohol,KANGKONG,1 KG,2024,March,
VII - Central Visayas,Bohol,MALUNGGAY,1 KG,2024,March,
VII - Central Visayas,Bohol,"PECHAY, NATIVE",1 KG,2024,March,82.5
VII - Central Visayas,Cebu,CABBAGE,1 KG,2024,March,43.13
VII - Central Visayas,Cebu,ALUGBATI,1 KG,2024,March,58.75
VII - Central Visayas,Cebu,KANGKONG,1 KG,2024,March,70.0
VII - Central Visayas,Cebu,MALUNGGAY,1 KG,2024,March,
VII - Central Visayas,Cebu,"PECHAY, NATIVE",1 KG,2024,March,67.5
VII - Central Visayas,City of Cebu,CABBAGE,1 KG,2024,March,30.42
VII - Central Visayas,City of Cebu,ALUGBATI,1 KG,2024,March,43.33
VII - Central Visayas,City of Cebu,KANGKONG,1 KG,2024,March,79.17
VII - Central Visayas,City of Cebu,MALUNGGAY,1 KG,2024,March,
VII - Central Visayas,City of Cebu,"PECHAY, NATIVE",1 KG,2024,March,64.17
VII - Central Visayas,City of Lapu-lapu,CABBAGE,1 KG,2024,March,51.67
VII - Central Visayas,City of Lapu-lapu,ALUGBATI,1 KG,2024,March,54.17
VII - Central Visayas,City of Lapu-lapu,KANGKONG,1 KG,2024,March,73.33
VII - Central Visayas,City of Lapu-lapu,MALUNGGAY,1 KG,2024,March,
VII - Central Visayas,City of Lapu-lapu,"PECHAY, NATIVE",1 KG,2024,March,57.5
VII - Central Visayas,City of Mandaue,CABBAGE,1 KG,2024,March,50.42
VII - Central Visayas,City of Mandaue,ALUGBATI,1 KG,2024,March,59.17
VII - Central Visayas,City of Mandaue,KANGKONG,1 KG,2024,March,70.83
VII - Central Visayas,City of Mandaue,MALUNGGAY,1 KG,2024,March,
VII - Central Visayas,City of Mandaue,"PECHAY, NATIVE",1 KG,2024,March,60.83
VIII - Eastern Visayas,Biliran,CABBAGE,1 KG,2024,March,88.75
VIII - Eastern Visayas,Biliran,ALUGBATI,1 KG,2024,March,
VIII - Eastern Visayas,Biliran,KANGKONG,1 KG,2024,March,
VIII - Eastern Visayas,Biliran,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,Biliran,"PECHAY, NATIVE",1 KG,2024,March,68.33
VIII - Eastern Visayas,Eastern Samar,CABBAGE,1 KG,2024,March,97.25
VIII - Eastern Visayas,Eastern Samar,ALUGBATI,1 KG,2024,March,
VIII - Eastern Visayas,Eastern Samar,KANGKONG,1 KG,2024,March,
VIII - Eastern Visayas,Eastern Samar,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,Eastern Samar,"PECHAY, NATIVE",1 KG,2024,March,
VIII - Eastern Visayas,Leyte,CABBAGE,1 KG,2024,March,88.75
VIII - Eastern Visayas,Leyte,ALUGBATI,1 KG,2024,March,55.0
VIII - Eastern Visayas,Leyte,KANGKONG,1 KG,2024,March,26.25
VIII - Eastern Visayas,Leyte,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,Leyte,"PECHAY, NATIVE",1 KG,2024,March,93.75
VIII - Eastern Visayas,Northern Samar,CABBAGE,1 KG,2024,March,88.75
VIII - Eastern Visayas,Northern Samar,ALUGBATI,1 KG,2024,March,
VIII - Eastern Visayas,Northern Samar,KANGKONG,1 KG,2024,March,
VIII - Eastern Visayas,Northern Samar,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,Northern Samar,"PECHAY, NATIVE",1 KG,2024,March,83.75
VIII - Eastern Visayas,Samar,CABBAGE,1 KG,2024,March,98.75
VIII - Eastern Visayas,Samar,ALUGBATI,1 KG,2024,March,
VIII - Eastern Visayas,Samar,KANGKONG,1 KG,2024,March,
VIII - Eastern Visayas,Samar,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,Samar,"PECHAY, NATIVE",1 KG,2024,March,
VIII - Eastern Visayas,Southern Leyte,CABBAGE,1 KG,2024,March,81.88
VIII - Eastern Visayas,Southern Leyte,ALUGBATI,1 KG,2024,March,
VIII - Eastern Visayas,Southern Leyte,KANGKONG,1 KG,2024,March,
VIII - Eastern Visayas,Southern Leyte,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,Southern Leyte,"PECHAY, NATIVE",1 KG,2024,March,88.75
VIII - Eastern Visayas,City of Tacloban,CABBAGE,1 KG,2024,March,103.67
VIII - Eastern Visayas,City of Tacloban,ALUGBATI,1 KG,2024,March,61.25
VIII - Eastern Visayas,City of Tacloban,KANGKONG,1 KG,2024,March,21.38
VIII - Eastern Visayas,City of Tacloban,MALUNGGAY,1 KG,2024,March,
VIII - Eastern Visayas,City of Tacloban,"PECHAY, NATIVE",1 KG,2024,March,86.5
IX - Zamboanga Peninsula,Zamboanga del Norte,CABBAGE,1 KG,2024,March,81.25
IX - Zamboanga Peninsula,Zamboanga del Norte,ALUGBATI,1 KG,2024,March,
IX - Zamboanga Peninsula,Zamboanga del Norte,KANGKONG,1 KG,2024,March,
IX - Zamboanga Peninsula,Zamboanga del Norte,MALUNGGAY,1 KG,2024,March,
IX - Zamboanga Peninsula,Zamboanga del Norte,"PECHAY, NATIVE",1 KG,2024,March,58.33
IX - Zamboanga Peninsula,Zamboanga del Sur,CABBAGE,1 KG,2024,March,79.38
IX - Zamboanga Peninsula,Zamboanga del Sur,ALUGBATI,1 KG,2024,March,59.38
IX - Zamboanga Peninsula,Zamboanga del Sur,KANGKONG,1 KG,2024,March,40.83
IX - Zamboanga Peninsula,Zamboanga del Sur,MALUNGGAY,1 KG,2024,March,54.17
IX - Zamboanga Peninsula,Zamboanga del Sur,"PECHAY, NATIVE",1 KG,2024,March,93.75
IX - Zamboanga Peninsula,Zamboanga Sibugay,CABBAGE,1 KG,2024,March,70.0
IX - Zamboanga Peninsula,Zamboanga Sibugay,ALUGBATI,1 KG,2024,March,48.33
IX - Zamboanga Peninsula,Zamboanga Sibugay,KANGKONG,1 KG,2024,March,35.0
IX - Zamboanga Peninsula,Zamboanga Sibugay,MALUNGGAY,1 KG,2024,March,36.67
IX - Zamboanga Peninsula,Zamboanga Sibugay,"PECHAY, NATIVE",1 KG,2024,March,83.33
IX - Zamboanga Peninsula,City of Isabela,CABBAGE,1 KG,2024,March,103.17
IX - Zamboanga Peninsula,City of Isabela,ALUGBATI,1 KG,2024,March,
IX - Zamboanga Peninsula,City of Isabela,KANGKONG,1 KG,2024,March,
IX - Zamboanga Peninsula,City of Isabela,MALUNGGAY,1 KG,2024,March,
IX - Zamboanga Peninsula,City of Isabela,"PECHAY, NATIVE",1 KG,2024,March,85.0
IX - Zamboanga Peninsula,Zamboanga City,CABBAGE,1 KG,2024,March,82.67
IX - Zamboanga Peninsula,Zamboanga City,ALUGBATI,1 KG,2024,March,57.5
IX - Zamboanga Peninsula,Zamboanga City,KANGKONG,1 KG,2024,March,57.5
IX - Zamboanga Peninsula,Zamboanga City,MALUNGGAY,1 KG,2024,March,56.25
IX - Zamboanga Peninsula,Zamboanga City,"PECHAY, NATIVE",1 KG,2024,March,100.42
X - Northern Mindanao,Bukidnon,CABBAGE,1 KG,2024,March,61.26
X - Northern Mindanao,Bukidnon,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,Bukidnon,KANGKONG,1 KG,2024,March,
X - Northern Mindanao,Bukidnon,MALUNGGAY,1 KG,2024,March,
X - Northern Mindanao,Bukidnon,"PECHAY, NATIVE",1 KG,2024,March,57.75
X - Northern Mindanao,Camiguin,CABBAGE,1 KG,2024,March,96.25
X - Northern Mindanao,Camiguin,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,Camiguin,KANGKONG,1 KG,2024,March,
X - Northern Mindanao,Camiguin,MALUNGGAY,1 KG,2024,March,
X - Northern Mindanao,Camiguin,"PECHAY, NATIVE",1 KG,2024,March,95.0
X - Northern Mindanao,Lanao del Norte,CABBAGE,1 KG,2024,March,71.88
X - Northern Mindanao,Lanao del Norte,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,Lanao del Norte,KANGKONG,1 KG,2024,March,
X - Northern Mindanao,Lanao del Norte,MALUNGGAY,1 KG,2024,March,
X - Northern Mindanao,Lanao del Norte,"PECHAY, NATIVE",1 KG,2024,March,72.5
X - Northern Mindanao,Misamis Occidental,CABBAGE,1 KG,2024,March,77.5
X - Northern Mindanao,Misamis Occidental,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,Misamis Occidental,KANGKONG,1 KG,2024,March,
X - Northern Mindanao,Misamis Occidental,MALUNGGAY,1 KG,2024,March,
X - Northern Mindanao,Misamis Occidental,"PECHAY, NATIVE",1 KG,2024,March,81.25
X - Northern Mindanao,Misamis Oriental,CABBAGE,1 KG,2024,March,69.63
X - Northern Mindanao,Misamis Oriental,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,Misamis Oriental,KANGKONG,1 KG,2024,March,
X - Northern Mindanao,Misamis Oriental,MALUNGGAY,1 KG,2024,March,
X - Northern Mindanao,Misamis Oriental,"PECHAY, NATIVE",1 KG,2024,March,84.13
X - Northern Mindanao,City of Cagayan De Oro,CABBAGE,1 KG,2024,March,79.33
X - Northern Mindanao,City of Cagayan De Oro,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,City of Cagayan De Oro,KANGKONG,1 KG,2024,March,62.42
X - Northern Mindanao,City of Cagayan De Oro,MALUNGGAY,1 KG,2024,March,68.67
X - Northern Mindanao,City of Cagayan De Oro,"PECHAY, NATIVE",1 KG,2024,March,94.77
X - Northern Mindanao,City of Iligan,CABBAGE,1 KG,2024,March,77.25
X - Northern Mindanao,City of Iligan,ALUGBATI,1 KG,2024,March,
X - Northern Mindanao,City of Iligan,KANGKONG,1 KG,2024,March,
X - Northern Mindanao,City of Iligan,MALUNGGAY,1 KG,2024,March,
X - Northern Mindanao,City of Iligan,"PECHAY, NATIVE",1 KG,2024,March,63.33
XI - Davao Region,Davao de Oro (Compostela Valley),CABBAGE,1 KG,2024,March,88.75
XI - Davao Region,Davao de Oro (Compostela Valley),ALUGBATI,1 KG,2024,March,
XI - Davao Region,Davao de Oro (Compostela Valley),KANGKONG,1 KG,2024,March,
XI - Davao Region,Davao de Oro (Compostela Valley),MALUNGGAY,1 KG,2024,March,
XI - Davao Region,Davao de Oro (Compostela Valley),"PECHAY, NATIVE",1 KG,2024,March,99.38
